index,id1,id2,text1,text2,distance
23,552,656,現在クリエイターの意思を無視した、無断利用の生成 AI が多く出回っているように感じます。生成 AI は画像、音声、動画、どれにしても使用された元データとデータの制作者をすべて明記した上で、制作者から許可が下りていないデータは著作権違反として、犯罪であるとしていただきたいです。許可の出されていない作品を無断で使用することは、盗品に等しいと思っています。犯罪として取り締まって欲しいです。,現状、生成 AI で他者の著作権を侵害しないものを生成するには利用者のモラルに任せるしかなく、現時点で悪意をもって特定のクリエイターの作品データを不正に入手(ネット検索等で表示されるものなど)、生成する利用者がいる時点で性善説は破綻していると思います。また、悪意なく生成 AI を利用する場合でも、生成に利用されるデータセットの多くはクリエイターから買い取ったものではなくネット上に表示されるものをそのまま使用していると思われるので、多くのクリエイターの著作権を侵害していることになります。AI技術における「学習と出力」とは、人間がおこなうそれとは全く異なる性質を持つものです。人間にとっての「学習と出力」とは知識を取り入れ、咀嚼し、それまで積み上げてきた自らの価値観などと練り合わせ、培ってきた技術をもって人生と命をかけて作り上げるものです。一方、AI 技術における「学習」とは先に述べたような、他者が人生をかけて作った大量の作品からただパターンを抽出しパズルのように並べるだけのものです。AI 技術そのものに罪はありませんが、利用されるデータセットが著作権を侵害している以上、悪意をもってその技術を使用する者がいる以上、クリエイターを殺す兵器にしかなり得ません。日本は古来より創作者たちが素晴らしい作品を生み出し続け独自の文化を育んできていまの創作文化があります。生成 AI を規制しないことはこれまでの日本の創作の歴史を終わらせる引き金となる可能性があると考えます。どうか、歴史の積み重ねの上に成る現在の創作文化とクリエイターを守るための判断をしていただきますようお願い申し上げます。,0.07680022490799676
24,166,960,現在、生成 AI はルールや倫理を無視し人の権利を軽視する人間の手にも渡るようになっており、本来本人の手にあるべき「著作権」が疑われてしまうような状況にあります。使用する人間によっては意図して特定の人間や企業を貶めるような道具になっており、ルールで制約をしなければ権利の所在を歪めたり歴史などの捏造にまで発展してしまう状況にあります。本来著作者が持つはずの権利が、全く関与していない第三者にいたずらに脅かされているという状況は、利便性よりも重要視されるべきものだと考えます。現行のルールでは確実に文化の崩壊を招きます。使用する人間を限定できるようなルールの制定を求めます。,現状、生成 AI 使用者による著作権者（学習データ元と解釈してください）への加害行為が後を断ちません。このような行動をする生成 AI 使用者は生成 AI による出力物が「自分の力」だと勘違いした負の万能感による所が大きいです。生成 AI による出力物に対して著作権や何らかの権利を与えることはその勘違いを助長し元データとなっている人の人権、能力を不当に侮辱する行為であると考えます。海外ではすでに生成 AI に対する大規模な規制法案が組み立てられつつあります、その多くが学習データ元となった人間を尊重し生成 AI によるフェイクを抑止することを主軸としています。声、描画能力、姿形、それぞれの人権と言える要素が悪意ある者に悪戯に使用されてその事に心を痛めている方々が多くいます。いかに他者の学習データを入れプロンプトを入力しようがそれで生成 AI 使用者がそれを「できる人間」にはなっていません。著作権や何らかの権利はそれが「できる人間」のみに適用されなければ生成 AI による嘘吐きが日本中に溢れかえりその結果、規制を進める海外から信用を無くし孤立してしまいます。事実、現在の日本政府の生成 AI へのぬるい対応に海外の反応は冷ややかです。生成 AI を推進するにしても現行の違法リークモデル等を徹底的に駆逐して新たに 0 から始めないと皆納得はしないでしょう。使用者にも重い責任と他者を害した場合の明確な罰が必要です。生成 AI は他人のモノを奪い嘘を吐き偽る危険な技術です、その影響がこの一年で確実に出ています。この「被害」と「問題」を見て見ぬふりをされた者たちが対抗、反撃をする流れが形成されています。「他人のモノを盗んではならない」生成 AI を推進するなら通すべきスジはきちんと通していただきたいです。,0.07847045518124018
25,108,189,2.(1)従来の著作権法の考え方と整合性について現状、法が追いついておらず無法地帯です既存の著作権法とは別に AI に特化したものが必要であり技術の発展に伴い柔軟に対応できる新たな制度が必要です3.(1)生成 AI についてウ.学習データの切り貼りではないというが写真、イラストなどをデータとして分解し再構成しているわけですよね？人ではできないやり方で大量の写真、イラストなどを細かく切り貼りして加工しているととれます無から有を生成できない時点でどこまで行っても学習データの切り貼りでしかないと思われます5.各論点について(1)ア.既存の法は人間に対してのもので新たな技術である AI は想定していないものです今後 AI 関連に対応していくためには人間とは別に AI を想定したものが必要であり、技術の進捗とともに柔軟に対応できるものが求められる既存の法を弄ったものでは抜け穴を探され解決には繋がらないと思われるイ.非享受目的と享受目的が併存する場合について現状の生成 AI は無断転載サイトや SNS など、あらゆる所から無断で写真、イラストを収集している無断で素材と称して収集している限り議論の余地すらないと思っている各社、著作権フリーなクリーンな生成 AI を謳っている物もあるが膨大なデータゆえ完全に把握できず少なからず違法なものが混じっているのを止められていないこの問題が解決できない限り議論にすらならないエ.著作権者の利益を不当に害することとなる場合の具体例について(イ)アイデアが類似しているのは無許可で膨大な数のイラストなどを収集されているからだ無許可で収集されたデータが使われている時点で利益は不当に害されていることは疑いようがない(オ)そもそも海賊版や無断転載サイトなどを根本的に規制すべきだそもそもデータ収集において海賊版と知らずにという言い訳は苦しい議論の余地もなくそのようなものは発展すべきものではない【侵害に対する措置について】オ.すでに出回っている生成 AI はほとんどが著作権侵害が生じたものばかり話にならないAI を扱うのを免許制にして徹底的に管理すべきように感じるカ.学習済みモデルも学習データを廃棄すべきすでに法の穴をぬけやったもの勝ちとなっているこのようなことが認められるのか？法が AI という新たな技術に対応しきれていないことが浮き彫りになる一例だ【その他の論点について】キ.人間に対する法を AI に当てはめるべきではない(2)生成・利用段階生成 AI を利用するのであれば個人利用の範疇に収めるべきだ商業利用や配布、SNS などへの投稿の制限を求める【著作権侵害の有無の考え方について】そもそも勝手に素材としてとりこまれているものばかりで議論にならない無断で取り込んでいる時点で著作権は侵害されている既存の素材を使わずに類似したものが生成できる AI は存在していない【侵害に対する措置について】数が膨大すぎて対応できるのか？被害にあった場合泣き寝入りするしかない未来しか見えない罰則は厳しくして欲しいものだ現状の AI を開発する側、使用する側のモラルの無さを痛感し初めてパブリックコメントを提出してみたが非常に書きにくい本当に色々な人間から意見を募集する気があるのかと思うくらいお粗末な入力欄だと思うこの意見も反映される気はしていない現状 AI を開発する側、使用する側にモラルがないのは目に見えて明らかだ技術の発展という建前で日本を支えてきたクリエイターの蔑ろにしないこと願うばかり生成 AI は徹底的に規制しない限り悪用され続けるだろう生成 AI 開発者、使用者はクリエイターが守ってきた破ってはいけないラインというものを簡単に超える相容れないものだと思われる利用者に悪意が有りすぎて徹底的に潰してほしいという気持ちしかわかなくなってきている,（１）従来の著作権法の考え方との整合性について現在の著作権法では、ほとんど生成 AI に対応できていない。著作権法を改正するか、生成 AI ように追加で法律を作るべきだ。（１）生成 AI について生成 AI には問題点が多すぎる、データセットには海賊版や児童ポルノや無許可の著作物、無断掲載の画像などが多く含まれているし、著作権者の権利を明らかに侵害している。生成 AI で特定のアーティストの絵柄などを集中して学習し、二次創作ガイドラインで禁止されているコンテンツの生成や、自作発言など、明確な損害も発生している。さらにオープン AI は著作権で保護されたものを学習できなければ ChatGPT は作れないから、無断で学習させろと主張している始末、許可を取り、対価を払えば問題ないのにそれをしない、おかしな話だ。そもそも生成 AI は倫理的に問題しかないし、こんな他人や他社の権利侵害の恐れがあるものを商用になんて使えたもんじゃない。現行の生成 AI は単なる窃盗ツールでしかないし、Winny と同じだと思う。（１）学習・開発段階無断学習は非享受であれば合法になっていますが、使用者が生成したものをネットに UPしたり、商用利用している時点で享受になりますよね？。 あと、学習を拒否している人のものを無断できるのはおかしい、学習する場合は学習に同意している人だけに限るべきだ。（２）生成・利用段階生成 AI が既存の著作物に類似したものを出力しても、利用者が知らなかった場合は依拠性は問われない可能性があるというのはおかしいですね、AI を通せば依拠性が問われなくなるのは異常です。生成 AI が道具なのであれば、使用者には責任があるべきだ。既存の方法だと違法なものが、AI を通せば合法になるのも、異常だ。生成 AI で生成されたものは、学習したものの切り貼りではないと、文化庁は言っていますが、であれば、なぜ既存の著作物がそのまま出力されているのでしょうか？生成 AI で生成したものは、必ず AI 表記、元データやプロンプトの開示を義務付けするべきだ。（３）生成物の著作物性について生成 AI で出力されたものは、著作物性は認められないし、認めるべきではない、加筆や修正をしても、基本は認めるべきではない。版権物がへいきで、生成されているのに、AI 生成物に著作権を与えるのは危険だ。（４）その他の議論について海外では、生成 AI の規制に動いていますが、日本はいまだにどうやったら生成 AI を合法にできるかしか考えていない。生成 AI による被害者を無視し続け、議論の場でも生成 AI推進派しか呼ばないのは、どうかと思う。日本の文化を守るためにも、しっかりとした法整備や規制、ルール作りをしていただきたい。,0.07989738739529229
26,101,194,（３）生成物の著作物性について 「イ」への意見です。現状の生成 AI へのプロンプト・指示は単語程度のもので以前より正確な結果が得られることから、検索に近いのではないかと感じています。「生成 AI に対する指示が表現に至らないアイデアにとどまるような場合には、当該 AI生成物に著作物性は認められないと考えられる。」とありますが、表現に至る指示・アイデアというものの具体例を知りたいです。現在世に出回る生成 AI システムのほとんどが、特にデザイン・イラストレーションの分野においては素材（学習元）になるデータの肖像権や著作権などのあらゆる権利を侵害している可能性が高いと疑われるものばかりです。しかし、悪意ある利用者にその権利が侵害されたとしてもその立証はひどく困難に思えます。資本力や知名度のある著作権利者の場合は、権利侵害をされた場合の訴訟なども比較的容易ですが、個人の場合は悪意ある利用者への対処は不可能では無いかと思います。またこれは権利侵害をされた者だけでなく、意図せず他者の権利を侵害してしまった利用者も同様です。AI によって生成されたモノの著作物性をめぐるひとつの指針として、公的に「安全に利用可能な生成 AI」と「違法性が高い生成 AI」を企業・団体名など一度明確にして欲しいです。,（３）生成物の著作物性についてイ 生成 AI に対する指示の具体性と AI 生成物の著作物性との関係について指示・入力（プロンプト等）の分量・内容、試行回数を鑑みて著作物になることはない。生成 AI 自体が一種の高精度なネット上にある創作物に対しての検索ツールであり、既存の著作物の再利用に他ならない。生成 AI を利用しない通常の創作においてネット上でインスピレーションを受けるための資料を探すことはあるがその過程において、発想が固まるまでどれだけ試行錯誤しようとそこになんらかの権利が生じることはない。それより後の過程に著作権が発生するのが普通であり、そこをカットした生成物に対して著作権が生じ、既存の著作物と競合することは合ってはならない。,0.08122040618828974
27,647,934,生成 AI による各専門職への被害はイラストレーター/声優/漫画家などに留まらず写真集を出しているアイドルや顔を出している著名人にも広がっています。(岸田首相が卑猥な言葉を喋っているような動画など最たるものです)生成 AI は各専門職の方々が時間と研鑽を積んで作り上げてきた物を無断で大量学習しておりそれらを利用して他人への攻撃や他人の著作物を使い金銭を稼ぐ品性に欠けた人達が数多くいます。既に閉鎖された漫画村運営に等しい行為だと個人的は思います。明らかに前述した各専門職の方々への侮辱です。生成 AI によって自分の絵柄を盗まれ、それに対して声を上げたイラストレーターに対する SNS 上での殺害予告なども見られます。あまつさえ特定のイラストレーターの絵柄をコピーした生成 AI モデルを使用して金銭を稼ぎ、それを周囲に自慢する人もいます。よって生成 AI を悪用する多くの人には他者が創りあげた著作物への敬意など微塵もない事は明白です。生成 AI を何のモラルも持っていない人間が何の制限もなしに使用できる今の状況は必ず日本のサブカルチャー産業の停滞を招きます。他人の著作物を横から盗んだ盗人のみが得をして努力や成果を収めた人たちが蔑ろにされるような日本にはなってはいけないのです。1 イラストレーターとして生成 AI には必ず規制が必要だとここで声を上げます。,1.はじめにAI 生成による影響はあらゆるコンテンツの持つ著作権とその財産を著しく損ない、あまつさえ侵害しています。その恐れがあるのではなく、すでに多くのイラストレーター、漫画家、声優、俳優、アニメーターが決して無視できない実害を被っています。あるイラストレーターは自身の絵を学習させた AI モデルを有料で販売され、さらには本人を装った風評被害も受けました。またある声優は自身の声を学習させた AI ボイスチェンジャーで卑猥なセリフなどを言わされました。そして何より恐ろしいのはこれらの商品を販売する者とそれを購入し使用する者の多さです。結果としてオリジナルである学習元の個人の仕事の勝ちが損なわれ、最終的には日本の一大事業であるサブカルチャー文化そのものの衰退を招き財政にも厳しい影響をもたらすことになるでしょう。既に問題は起きています。もっとしっかり意識を改めてください。AI を市民に自由に使わせるにはあまりにモラルが欠如しています。2.検討の前提として3．生成 AI の技術的な背景について（１）生成 AI についてウ 生成 AI が生成物を生成する機序の概略この認識は大きな間違いである。そもそもこの時点で他社の作品をデータとして取り込んでいる。これは重大な著作権違反である。切り貼りではないという物良いは「この段階で他社の作品をデータに組み込んでも知的財産の侵害等にはあたらない」と記載しているも同然である。即内容を学習に他者の作品などを使用することそれ自体が著作権違反等であると改めるべきである。AI 学習については制作の初期段階から最終段階までそのすべての学習工程等を厳に国に提出及び報告しその中に他者の知的財産（イラスト、声、写真等）が含まれている場合は厳しく罰するべきである。また制作、学習に使用したデータや工程等は全てあらゆる個人が閲覧できるように公開すべきである。こうすることで著作権違反があった場合即座に報告を受けられる体制を作るべきである。（３）AI 開発事業者・AI サービス提供者による技術的な措置についこれだけではあまりに不十分な対応である。現にこれらの対策はほぼ意味をなしていない上に被害は現在進行形で大きく広がっている。そもそも学習データに他者のものを組み込めないように定めるべきである。AI 学習については制作の初期段階から最終段階までそのすべての学習工程等を厳に国に提出及び報告しその中に他者の知的財産（イラスト、声、写真等）が含まれている場合は厳しく罰するべきである。また制作、学習に使用したデータや工程等は全てあらゆる個人が閲覧できるように公開すべきである。こうすることで著作権違反があった場合即座に報告を受けられる体制を作るべきである。企業や個人に対策を任せてはならない。これは国が法を以て裁き、罰し、国と市民、並びに企業が一体となって監視すべきことである。４．関係者からの様々な懸念の声について５．各論点について生成 AI は到底許されるべきものではない。我々がどのような考えを以てそれがより良いものになることを願って法整備を行おうとも悪意ある者たちはそれをたやすく曲解し、捻じ曲げ、都合よく解釈し悪意を持って用いる。生成 AI は国によって厳しく禁じられ、監視し、そして罰されるべきものである。でなくては国が傾く一大事となりかねない。６．最後に生成 AI を野放しにしておけばしておくほど我々クリエイターは疲弊し、最後には死ぬこととなる。そして我々にとって代わり自らの手では何も産み出せぬ、生み出す努力すら放棄した拝金主義者がのさばることとなりサブカルチャー文化は中国、韓国にとって代わられ我々日本は最も重大な文化を一つ失うこととなる。どうか何卒、生成 AI の仕様を法で禁止していただきたい。このままでは我々は何のためにその半生以上の時間を削って金にもならない芸事を続けようやくやっとわずかながらも報酬を得て税を納め暮らしていけるようになったのか分からない。我々創作者が人生をかけて描き続けた必死の思いを踏みにじりあまつさえ嘲笑う生成 AIユーザー、およびそれらの AI を作った者を許さないで頂きたい。,0.08173910713711863
28,605,686,現状でも AI 学習に使われることを拒否しているクリエイターの画像も無断で学習に使われており、また、違法な画像も学習に使用されています。学習に使用された画像が、その画像を作成したクリエイターに還元されるようなシステムが作れない限り、一方的にクリエイターの権利が侵害されてしまいます。クリエイターの権利が守られることを望みます。,なぜ、学習元にされたくないという人の権利が保護されないのでしょうか？現在の環境では一方的にイラストレーターの作品の権利が侵害されるばかりです。また、明確に被害者が存在する写真（性的被害・プライバシーの侵害）などが学習元に交じっていても気が付かず、利用者が知らないうちに実在の人物に不利益を与える結果になる可能性が０％ではない状況も非常に問題があると考えています。画像生成 AI の素材にしても良い、と許可を受けている画像のみを学習元にする。学習元になった画像の権利者がいつでも確認できるようにする。画像生成 AI を作成した責任者が学習した画像に対する責任（著作権者に許諾を得たかどうかなど）を取らなければならない。上記以外にも細かいルールは必要だと思いますが、せめて自分の作品を AI の学習元にされたくない、と考える人が対策を講じることができるルールを整備してほしいと考えます。,0.08204958095863879
29,56,167,生成 AI には大きく規制をかけるべきだと考えています。 簡単に画像を量産することが出来、特定の絵柄を取り込むことも可能な事、それはクリエイターにとってアイデンティティーを盗まれ、勝手にバラ撒かれたも同然のようなものです。まだ世に出ていないこれから活躍する若いクリエイターにとって生成 AI は脅威にしかなりません。また、長い時間をかけて磨いてきたものが生成 AI にかかれば、簡単に安上がりのコンテンツとなって流れていきます。新しいものを作りあげてもまた生成 AI に盗まれて、の繰り返しでマンガ.アニメ業界を著しく衰退させうる存在となることもそう想像に固くありません。生成 AI にクリエイターの大切な作品を学習させてクリエイターは用済みのゴミ扱い、日本が向かおうとしてるのはそんな未来です。というよりも生成 AI の現状そのものです。著作権法というのは、今活躍しているクリエイターとこれからの業界を支えていく人を、守る為にあるものだと思っています。世界に羽ばたいていくクリエイターをたくさん日本は抱えています。どうかお願いです、クリエイターを守る道を選んでください。,生成 AI について早急に規制するべきです。人のイラストを勝手に使って出力するなんて盗作行為と同じです。それによって被害が出ているイラストレーターも多くいます。そんな最悪な行為を野放しにしていたら、今まで築いてきた文化が廃れるのは目に見えています。なので是非生成 AI についての規制の実施をお願いします。,0.08224560844689455
30,24,149,５．各論点について（１）学習・開発段階【著作権者の利益を不当に害することとなる場合について】（イ）アイデア等が類似するにとどまるものが大量に生成されることについて「著作権法が保護する利益でないアイデア等が類似するにとどまるものが大量に生成されることにより、特定のクリエイター又は著作物に対する需要が、AI 生成物によって代替されてしまうような事態が生じることは想定しうるものの、」とあるが、論文 著作者人格権侵害とみなす行為と名誉毀損( https://www.agulin.aoyama.ac.jp/mmd/library01/BD81126429/Body/link/ab40126429.pdf ) では名誉声望保持権は将来的・期待的な名誉声望も保護するという解釈があり、例えばある著作者の著作物を情報解析に利用することで、その著作者の将来的な名誉声望を喪失させるおそれがある場合は名誉声望保持権の侵害に当たることが考えられる。また、生成 AI は、既存の表現に類似する表現を創作意図がなくとも出力できるようにすることができ、すなわち「誰が表現しても同じようなものとなるありふれた表現」化させることができると言えるのではないか。特定の著作者の著作物を、ありふれた表現と混同させる目的で利用するような場合は、その著作者の(将来的ではなく現在の)社会的な名誉声望を害する方法で著作物を利用したと解されるのではないか。これらは特定の著作者の著作物の特徴を学習させた生成 AI モデルを公開する、あるいはその AI の生成物を大量に公開するなどした場合が考えられる。,５．各論点について（１）エ（イ）○ 著作権法が保護する利益でないアイデア等が類似するにとどまるものが大量に生成されることにより、特定のクリエイター又は著作物に対する需要が、AI 生成物によって代替されてしまうような事態が生じることは想定しうるものの、当該生成物が学習元著作物の創作的表現と共通しない場合には、著作権法上の「著作権者の利益を不当に害することとなる場合」には該当しないと考えられる。この項目について、強く異議を唱えさせていただきます。何よりも「アイデア等が類似するにとどまるものが大量に生成されること」が生み出す弊害の規模と深刻さを文化庁の方々は全く理解しておられないと言わざるを得ません。画像生成 AI は「技術や知識を持たない者でも高品質な画像を手軽に大量に生み出せる」ということを利点として掲げていますが、同時にそれは非常に深刻かつ多くの問題を生み出しているとも言えます。まず、イラスト界隈では「マスピ顔の陳腐化」というのが深刻な問題となっています。これはマスターピース（傑作・名作）という名の通り多くのユーザーに好まれる絵柄が、生成 AI によって手描きではありえないほどの速度で膨大に生み出されるため、市場に溢れすぎて消費速度を一気に加速させ飽きられ始めているという状態です。飽きられたオリジナルの絵柄は AI によって無断で学習されて類似物を大量にばら撒かれ、相対的に市場価値を下げられるという、非常に一方的で理不尽な仕打ちを受けている、と言う状態です。また一時期 PIXIV などでも問題となりましたが、金銭目的で AI を利用する者は無節操に生成物をばら撒き、他者との差別化を図るため二次創作の規約で禁じられたアダルトコンテンツや実写に限りなく近い児童ポルノなどの生成といった、モラルや良識の一線を越えた非常識な行為をいとも簡単に行い、児童ポルノでプラットフォームが埋め尽くされるといったおぞましい事態にまで発展したため規約変更によってほとんどの商用利用が禁じられるといった運びとなりました。さらに、市場に溢れすぎた AI 生成物は相対的にその価値を大きく下げ、需要もごく僅かとなったため、規約に違反しながら手描きのように偽装、僭称してグッズ販売したりイラスト制作を請け負うような輩が後を絶ちません。またクリエイター御用達の素材販売サイトにも AI 生成物が紛れ込んでいたり、手描き詐称して AI 生成物を企業に売り込む輩もいるため、尋常ではない手間と労力を AI のために負担させられている、といった声がクリエイターの方々から上がっています。これらの問題は全て、生成 AI が何の法的規制もなく野放し状態にあることが大きな要因の一つであると言えるのではないでしょうか？AI を推進したい方々は現行法で対処すればいいと仰いますが、モラルや良識を欠いた者が、誰でも手軽に大量に生み出して悪用できる生成 AI の被害を、世間に浸透すればするほどさらに膨大に増えていくと予想される問題を、一つ一つ訴訟などして解決することが果たして現実的と言えるのでしょうか？さらに根本的な問題として、画像生成 AI は著作権侵害などの懸念によりほとんどのクリエイターに必要とされていません。クリエイターに対価を支払いたくない、個人の消費者や企業などがしがみついているという状態です。言うまでもなくこのような状態で創作文化の発展や経済的成長につながる見込みなどありません。「勝ち筋」などどこにもなく、深刻な問題ばかりが浮き彫りになってくる生成 AI を、これ以上推進する意味がどこにあるのでしょうか？これらの点を踏まえて、厳しい法的規制も視野に入れながら AI に対する姿勢を今一度見直していただくことをお願い申し上げます。,0.0830133177627621
31,767,925,AI 生成については「生成素材として提供されていない作品類からの無作為な学習全般」において「著作権侵害である」としていただきたい。これは公表されているから素材としてよい、という意図ではなく、明確に「AI 生成素材としても良いという意思表示のされているものからのみの生成」を許可し、それ以外は著作権に触れるとしてほしい、というものだ。絵画、イラストレーション、文学、音声、あらゆる創作物は数時間で作られたものではなく作者の生きてきた時間が創作時間であるものであり、それらを断り無く学習・複製されては何のための創作であるというのか。又、AI 生成されたモノ(敢えて創作物とは呼ばない)がなんらかの犯罪に使用された場合、学習素材とされてしまった作品群及び作者の権利が脅かされる危険性を考慮した形態を保ってもらいたい。現在であっても AI 生成による成り済ましや風評被害が発生している中だ。創作者の権利を守る体制を整えて貰えるよう切に願う。,"著作者から許可が得られていない AI による生成物は著作権侵害だと思います。個人が作った絵や音楽、文章、はたまた声や顔を本人の許諾無しに勝手に使って許されるものではありません。その人本人が生み出した個人の財産なので、それを見ず知らずの人間が勝手に無断で使用するのは盗用であり著作権侵害です。犯罪だと思います。そんなの駄目だって普通に考えたら分かるはずです。考えずとも著作権侵害って調べたらすぐ無許可で他人の著作物を使用すること。加工を施すこと。""と出るはずです。AI は誰かの著作物を使用して作られています。学習とか耳触りの良い言葉を使ってますが、著作物を使用しているんですよね。多くの AI 使用者や AI 生成データの作成者は""誰かの著作物""を""無断""で AI に学ばせているので、著作権侵害です。多くの AI 使用者を見ると分かりますが、彼らは他人のものを奪い私物化することになんの抵抗もありません。法が整備されたってきっと悪びれもなくやるし、どうせ許されると思っているはずです。厳しく取り締まって欲しいなと思います。AI のせいで真面目にやってきた人が悔しい思いをするのは訳が分かりません。""",0.08349412794825894
32,826,1011,「3.生成 AI の技術的な背景について」内「(1)生成 AI について」内「ウ 生成 AI が生成物を生成する機序の概略」「この際の生成については、通常、学習データの切り貼りではないとされる。」部分→「3.(1).イ 生成 AI の開発の概略」にある通り生成 AI は大量かつ多様なデータを解析するが、生成を行うにあたりそれらデータから学習したパターンやルールを複合的に（人間には再現不可能な領域において）切り貼りし出力している。現在広く使われている画像生成 AI サービスにより出力される画像群には、生成段階の指示に依らず明確に学習データの特徴を持つ生成物が多量に確認されているため、切り貼りであると言える。同 3.内「(2)生成 AI に関する新たな技術」内「2 ……に強い影響を受けた生成物の生成を可能とする技術 11（11.例えば、LoRA と言われる技術がある）」→LoRA 等に関する説明にある通り、小規模データセットを用いる追加学習はそのデータセットに強い影響を受ける。つまりこれらデータセットに既存の著作物を利用利用する場合はその時点で享受目的と判断されるべきであり、当該著作物が同一作者による著作物（特に、作品から著作者を類推できる特徴を有する物）の場合はより明確に享受目的の利用と判断でき、かつ当該著作権者の利益を不当に害するものと判断できる。これらの利用は、データセット内に含まれる著作物の権利を持つ著作者の許諾のもとでのみ利用可能とするべきであり、許諾を受けた事実を生成物から遡行して証明できる仕組みを作るべきであるし、これらのトレーサビリティ、アカウンタビリティが保証されないのなら使われるべきではない（全面的に違法とするべきである）。特定の著作権者を類推できる画風を再現した AI 生成物を用いて脅迫や誹謗中傷が行われた場合その著作権者に多大な不利益が生じるケースも容易に想像できるため、トレーサビリティの確保と AI 生成物であることを客観的に確認できるウォーターマークのような仕組みは生成 AI を法的に許容するうえで必須と言える。同 3.内「(3)AI 開発事業者・AI サービス提供者による技術的な措置について」内「1 現存するアーティストの氏名等を指定したプロンプト等による生成指示を拒否する技術」について、当該技術はあらゆる生成 AI に適用されるべきであり、個々のアーティストや所属団体による許諾を受けはじめて氏名等を指定した生成指示を可能とするべきである。同(3)内「3 生成 AI の学習に用いる……実際に削除を行う措置。」について、当該措置はあらゆる生成 AI の開発段階から義務付けるべきであり、権利者の許諾のもと学習に利用されるべきである。「5.各論点について」内「(1)学習・開発段階」内「ア 検討の前提」内「（ア）平成 30 年改正の趣旨」「近代の……この学習用データの収集・加工等の場面において、既存の著作物の利用が生じ得る。」→研究用においては限定的に許容されるべきであるが、サービスとして利用する目的で学習・開発する場合、生成 I の仕組みからみて享受目的の利用と判断するべきであり、許諾を受けたとしても学習用のデータ一つ一つに関するトレーサビリティは確保するべきである。同 5.内【「非享受目的」に該当する場合について】内「イ 「情報解析の用に供する場合」と享受目的が併存する場合について」内「(ア) 「情報解析の用に供する場合」の位置づけについて」→「そのため、AI 学習の……に該当すると考えられる」について、情報解析の用に供する場合のみが非享受目的と判断できるが、情報解析を生成ＡＩの学習行為と解釈する場合はその生成ＡＩモデルのビジネス利用は明確に享受目的となるため認められるべきではない。,Cluster #11,0.08379851113089754
33,177,955,AI と著作権に関する考え方について（素案）４．関係者からの様々な懸念の声について1 著作物等が AI 開発・学習に無断で利用されている>>写真と異なり、著作権で保護される程度の独自性を持ったイラストが、「新規生成」の材料として利用されることに違和感を感じます。作家はイラストを AI 素材として作成したわけでなく、またそれに同意した覚えもありません。AI が参考するデータに「著作物」を生成物の参考にするために許可出してアップロードした覚えもありません。あくまでインターネット上の閲覧に限る形で出している方がほとんどと思います。AI 学習に使用するならば、「不特定多数の著作物」を下敷きにするのでなく、「許可を得て組み込んだ著作物」のみを使用する方向でお考えいただければと思います。3.生成 AI の普及により、既存のクリエイター等の作風や特定の作家のイラストを AI に大量に取り込み、読みこんだデータにより作家本来が創作しないであろう思想のものを生成され、作家の性質そのものを毀損する行為が見られます。（18 禁を描かない作家のデータを読み込み、裸のイラストなどを大量生産する等）イラストを学習したうえでの模倣、または加工ソフトを使ったコラージュに類するものが、AI の導入によりあまりにも容易（高品質で大量に）に達成されてしまい危機感を覚えます。暴力団体・及び政治団体による AI の使用で、作風を模倣された作家の名誉が毀損される可能性もあります。棄損された名誉により、作家のその後の商取引等に影響が出た場合に回復は容易ではなく、弁償させるための裁判費用も高額となります。インターネット上参照データからの AI 生成についてはリスクが大きく、また現クリエイターに多くの不利益をもたらすもののため、AI 使用については法改正をお急ぎ戴けますと幸いでございます。,AI の著作権について、そもそもが AI 以前の創作物については AI に学習される前提で創作されておらず、また生成物はその特徴から著作元の権利を侵害（イラストであれば生成物が同じくイラスト学習元と類似していることで学習元の仕事や創造物に影響を及ぼす）しており、どのようにまとめようとも【クリーンなライセンスを持ったデータベース】【学習に許諾したデータのみを使用】【使用した場合の出典元の開示】以外にないと考えています。また素案については生成物が学習元の切り貼りではないなど調査不足な項目も散見され、とてもではないがクリエイターの権利を守ろうという内容には足りてないと判断しました。,0.08392506320605364
34,813,1009,生成 AI によるイラストの作成は著作権、知的財産権の侵害にあたります。それに伴うアップロード、こと営利目的の投稿、使用は法に抵触します。使用者自身が用意して作ったもので作成が行われているものではないことに留意が必要です。AI を駆使した上の作成ですから、権利の所在もあいまいな状態です。多様性の時代でありながら、生成 AI のイラストは権利を侵害した上に画一性をもたらし、イラストレーターをはじめとする絵に携わる人々の個性を潰していると考えます。もはや個人の権利を侵害するのみに留まらぬ様相を示していると見えます。生成 AI のイラストの跋扈や、生成 AI を使用した作成者の心無いコメントによりイラストから離れざるを得なくなった人も多数います。AI イラストは理想どころか、未来の先細りを体現したとも言えるでしょう。直ちに法整備を進めるべきです。,Cluster #9,0.08441233012762861
